id,id_estados,id_equipo,nombre,id_detal_estado,id_trabajador,tiempo_inicio,tiempo_estimado
1370160,1370160,34,CA03,90,397,2023-02-06 20:30:05.603000+00:00,0.0
1370192,1370192,34,CA03,90,397,2023-02-06 20:53:40.929982+00:00,0.0
1370195,1370195,34,CA03,3217,397,2023-02-06 20:55:52.081751+00:00,0.0
1370336,1370336,34,CA03,93,397,2023-02-06 23:55:07.053000+00:00,600.0
1370365,1370365,34,CA03,90,276,2023-02-07 00:10:48.213453+00:00,0.0
1370407,1370407,34,CA03,1355,276,2023-02-07 01:04:29.670198+00:00,0.0
1370428,1370428,34,CA03,90,276,2023-02-07 02:16:32.521000+00:00,0.0
1370440,1370440,34,CA03,1355,276,2023-02-07 02:38:46.321242+00:00,0.0
1370664,1370664,34,CA03,3367,276,2023-02-07 08:13:40.868332+00:00,0.0
1370692,1370692,34,CA03,90,292,2023-02-07 08:52:42.914349+00:00,0.0
1370814,1370814,34,CA03,98,292,2023-02-07 10:53:29.691000+00:00,600.0
1370837,1370837,34,CA03,90,292,2023-02-07 11:05:45.616000+00:00,0.0
1370876,1370876,34,CA03,108,292,2023-02-07 11:33:11.654000+00:00,600.0
1370889,1370889,34,CA03,90,292,2023-02-07 11:40:48.666000+00:00,0.0
1370899,1370899,34,CA03,93,292,2023-02-07 11:44:31.829000+00:00,600.0
1370913,1370913,34,CA03,90,238,2023-02-07 11:57:54.172638+00:00,0.0
1370992,1370992,34,CA03,109,238,2023-02-07 13:24:53.427000+00:00,600.0
1370997,1370997,34,CA03,90,238,2023-02-07 13:36:13.328949+00:00,0.0
1371077,1371077,34,CA03,94,238,2023-02-07 17:21:52.564000+00:00,300.0
1371078,1371078,34,CA03,90,246,2023-02-07 17:24:03.037532+00:00,0.0
1371156,1371156,34,CA03,1280,246,2023-02-07 19:59:09.274000+00:00,300.0
1371166,1371166,34,CA03,90,246,2023-02-07 20:06:03.993000+00:00,0.0
1371318,1371318,34,CA03,93,246,2023-02-07 23:49:46.767000+00:00,600.0
1371330,1371330,34,CA03,90,276,2023-02-07 23:54:44.725952+00:00,0.0
1371395,1371395,34,CA03,109,276,2023-02-08 00:28:39.845000+00:00,600.0
1371408,1371408,34,CA03,90,276,2023-02-08 00:38:40.898000+00:00,0.0
1371469,1371469,34,CA03,2822,276,2023-02-08 02:08:37.305566+00:00,0.0
1371598,1371598,34,CA03,111,276,2023-02-08 06:41:10.396322+00:00,60.0
1371610,1371610,34,CA03,90,276,2023-02-08 06:55:25.483138+00:00,0.0
1371676,1371676,34,CA03,1280,276,2023-02-08 08:35:10.450000+00:00,300.0
1371687,1371687,34,CA03,90,276,2023-02-08 08:44:11.704000+00:00,0.0
1371721,1371721,34,CA03,1355,276,2023-02-08 09:20:23.544858+00:00,0.0
1371728,1371728,34,CA03,90,276,2023-02-08 09:28:56.767000+00:00,0.0
1371760,1371760,34,CA03,1280,276,2023-02-08 10:13:23.651000+00:00,300.0
1371766,1371766,34,CA03,90,276,2023-02-08 10:19:41.419000+00:00,0.0
1371831,1371831,34,CA03,93,276,2023-02-08 11:41:52.088000+00:00,600.0
1371856,1371856,34,CA03,90,238,2023-02-08 11:52:07.968992+00:00,0.0
1371956,1371956,34,CA03,98,238,2023-02-08 13:10:53.645000+00:00,600.0
1371967,1371967,34,CA03,90,238,2023-02-08 13:25:33.072000+00:00,0.0
1372077,1372077,34,CA03,94,238,2023-02-08 16:28:14.046000+00:00,300.0
1372078,1372078,34,CA03,90,109,2023-02-08 16:31:24.045020+00:00,0.0
1372131,1372131,34,CA03,94,109,2023-02-08 17:50:23.280000+00:00,300.0
1372133,1372133,34,CA03,90,400,2023-02-08 17:53:22.867761+00:00,0.0
1372474,1372474,34,CA03,109,276,2023-02-09 00:30:57.634000+00:00,600.0
1372483,1372483,34,CA03,90,276,2023-02-09 00:40:34.258000+00:00,0.0
1372679,1372679,34,CA03,94,276,2023-02-09 06:10:18+00:00,0.0
1372680,1372680,34,CA03,90,16,2023-02-09 06:13:36+00:00,0.0
1372692,1372692,34,CA03,3353,16,2023-02-09 07:22:06.015000+00:00,0.0
1372702,1372702,34,CA03,98,16,2023-02-09 07:33:44.305000+00:00,600.0
1372713,1372713,34,CA03,90,16,2023-02-09 07:45:23.805000+00:00,0.0
1372741,1372741,34,CA03,1280,16,2023-02-09 08:12:22.672000+00:00,300.0
1372750,1372750,34,CA03,90,16,2023-02-09 08:20:15.455000+00:00,0.0
1372831,1372831,34,CA03,1280,16,2023-02-09 09:57:45.493000+00:00,300.0
1372846,1372846,34,CA03,90,16,2023-02-09 10:07:50.981000+00:00,0.0
1372917,1372917,34,CA03,93,16,2023-02-09 11:42:18.675000+00:00,600.0
1372947,1372947,34,CA03,90,238,2023-02-09 11:56:31.445592+00:00,0.0
1373016,1373016,34,CA03,109,238,2023-02-09 12:30:07.274000+00:00,600.0
1373026,1373026,34,CA03,90,238,2023-02-09 12:44:10.218000+00:00,0.0
1373027,1373027,34,CA03,111,238,2023-02-09 12:45:59.825889+00:00,60.0
1373290,1373290,34,CA03,90,238,2023-02-09 20:35:11.626495+00:00,0.0
1373468,1373468,34,CA03,93,238,2023-02-09 23:58:35.276000+00:00,1800.0
1373473,1373473,34,CA03,90,276,2023-02-10 00:00:31.099208+00:00,0.0
1373485,1373485,34,CA03,109,276,2023-02-10 00:05:17.365000+00:00,600.0
1373501,1373501,34,CA03,90,276,2023-02-10 00:11:02.197000+00:00,0.0
1373559,1373559,34,CA03,2822,276,2023-02-10 00:50:05.687000+00:00,0.0
1373617,1373617,34,CA03,90,276,2023-02-10 02:16:54.144000+00:00,0.0
1373639,1373639,34,CA03,1355,276,2023-02-10 02:59:51.338436+00:00,0.0
1374013,1374013,34,CA03,3367,276,2023-02-10 11:08:19.364927+00:00,0.0
1374140,1374140,34,CA03,113,276,2023-02-10 12:39:19.034337+00:00,0.0
1374195,1374195,34,CA03,109,283,2023-02-10 14:02:35.048141+00:00,600.0
1374200,1374200,34,CA03,90,283,2023-02-10 14:08:19.691000+00:00,0.0
1374238,1374238,34,CA03,94,283,2023-02-10 14:59:24.684000+00:00,300.0
1374241,1374241,34,CA03,90,400,2023-02-10 15:01:14.580307+00:00,0.0
1374404,1374404,34,CA03,94,400,2023-02-10 19:27:13.050000+00:00,300.0
1374407,1374407,34,CA03,90,348,2023-02-10 19:31:13.852187+00:00,0.0
1374445,1374445,34,CA03,1280,348,2023-02-10 20:06:25.596000+00:00,300.0
1374450,1374450,34,CA03,90,348,2023-02-10 20:08:18.700000+00:00,0.0
1374570,1374570,34,CA03,3359,348,2023-02-10 21:58:45.430000+00:00,0.0
1374573,1374573,34,CA03,90,348,2023-02-10 22:01:36.395714+00:00,0.0
1374586,1374586,34,CA03,2822,348,2023-02-10 22:16:20.635633+00:00,0.0
1375111,1375111,34,CA03,3367,348,2023-02-11 08:29:07.340988+00:00,0.0
1375447,1375447,34,CA03,90,203,2023-02-11 13:05:35.944215+00:00,0.0
1375495,1375495,34,CA03,3398,203,2023-02-11 14:10:12.724390+00:00,0.0
1375503,1375503,34,CA03,3001,203,2023-02-11 14:27:22.737000+00:00,0.0
1375607,1375607,34,CA03,113,203,2023-02-11 17:03:32.105248+00:00,0.0
1375796,1375796,34,CA03,90,408,2023-02-11 20:47:21.454390+00:00,0.0
1375845,1375845,34,CA03,98,408,2023-02-11 22:04:10.896000+00:00,600.0
1375852,1375852,34,CA03,90,408,2023-02-11 22:17:36.822000+00:00,0.0
1375873,1375873,34,CA03,2822,408,2023-02-11 23:03:38.321637+00:00,0.0
1376136,1376136,34,CA03,3367,408,2023-02-12 04:25:23.317723+00:00,0.0
1376374,1376374,34,CA03,90,118,2023-02-12 09:12:16.476003+00:00,0.0
1376390,1376390,34,CA03,1280,118,2023-02-12 09:31:31.008000+00:00,300.0
1376412,1376412,34,CA03,90,118,2023-02-12 09:38:25.736000+00:00,0.0
1376529,1376529,34,CA03,93,118,2023-02-12 11:40:45.463000+00:00,1800.0
1376552,1376552,34,CA03,90,348,2023-02-12 11:55:31.801318+00:00,0.0
1376569,1376569,34,CA03,109,348,2023-02-12 12:02:00.265000+00:00,600.0
1376588,1376588,34,CA03,90,348,2023-02-12 12:08:59.811000+00:00,0.0
1376594,1376594,34,CA03,3217,348,2023-02-12 12:10:09.369080+00:00,0.0
1376742,1376742,34,CA03,90,348,2023-02-12 14:58:55.405516+00:00,0.0
1376853,1376853,34,CA03,2777,348,2023-02-12 18:28:22.935000+00:00,0.0
1376860,1376860,34,CA03,90,348,2023-02-12 18:33:41.289000+00:00,0.0
1376902,1376902,34,CA03,94,348,2023-02-12 19:30:01.734000+00:00,300.0
1376905,1376905,34,CA03,90,413,2023-02-12 19:32:41.578385+00:00,0.0
1376954,1376954,34,CA03,1280,413,2023-02-12 20:12:43.428000+00:00,300.0
1376958,1376958,34,CA03,90,413,2023-02-12 20:16:38.952000+00:00,0.0
1377090,1377090,34,CA03,93,413,2023-02-12 23:43:05.280000+00:00,1800.0
1377115,1377115,34,CA03,90,238,2023-02-12 23:55:00.064901+00:00,0.0
1377150,1377150,34,CA03,109,238,2023-02-13 00:27:58.918000+00:00,600.0
1377167,1377167,34,CA03,90,238,2023-02-13 00:42:28.395000+00:00,0.0
1377274,1377274,34,CA03,109,238,2023-02-13 03:12:49.845000+00:00,600.0
1377276,1377276,34,CA03,90,238,2023-02-13 03:18:27.523000+00:00,0.0
1377356,1377356,34,CA03,98,238,2023-02-13 06:33:39.597000+00:00,600.0
1377374,1377374,34,CA03,90,238,2023-02-13 06:49:41.065000+00:00,0.0
1377413,1377413,34,CA03,94,238,2023-02-13 07:20:54.108000+00:00,300.0
1377415,1377415,34,CA03,90,296,2023-02-13 07:22:14.438184+00:00,0.0
1377438,1377438,34,CA03,2777,296,2023-02-13 07:47:24.136000+00:00,0.0
1377440,1377440,34,CA03,90,296,2023-02-13 07:49:19.321971+00:00,0.0
1377456,1377456,34,CA03,3217,296,2023-02-13 08:11:06.751842+00:00,0.0
1377672,1377672,34,CA03,90,296,2023-02-13 11:56:19.078056+00:00,0.0
1377682,1377682,34,CA03,93,296,2023-02-13 11:59:06.321000+00:00,1800.0
1377697,1377697,34,CA03,90,348,2023-02-13 12:04:33.095222+00:00,0.0
1377768,1377768,34,CA03,109,348,2023-02-13 13:06:40.513000+00:00,600.0
1377780,1377780,34,CA03,90,348,2023-02-13 13:17:32.386000+00:00,0.0
1377857,1377857,34,CA03,100,348,2023-02-13 14:57:51.196384+00:00,1800.0
1377883,1377883,34,CA03,90,348,2023-02-13 15:17:11.003000+00:00,0.0
1378014,1378014,34,CA03,94,348,2023-02-13 18:13:51.811000+00:00,300.0
1378016,1378016,34,CA03,90,234,2023-02-13 18:15:40.168558+00:00,0.0
1378131,1378131,34,CA03,1280,234,2023-02-13 20:08:38.162000+00:00,300.0
1378149,1378149,34,CA03,90,234,2023-02-13 20:14:02.346000+00:00,0.0
1378281,1378281,34,CA03,93,234,2023-02-13 23:51:03.125000+00:00,1800.0
1378295,1378295,34,CA03,90,238,2023-02-13 23:55:14.470912+00:00,0.0
1378408,1378408,34,CA03,109,238,2023-02-14 01:50:20.568000+00:00,600.0
1378415,1378415,34,CA03,90,238,2023-02-14 02:05:13.453000+00:00,0.0
1378599,1378599,34,CA03,1280,238,2023-02-14 06:38:18.515000+00:00,300.0
1378616,1378616,34,CA03,90,238,2023-02-14 06:46:40.019000+00:00,0.0
1378621,1378621,34,CA03,98,238,2023-02-14 06:56:31.184000+00:00,600.0
1378626,1378626,34,CA03,90,238,2023-02-14 07:10:47.701000+00:00,0.0
1378694,1378694,34,CA03,118,238,2023-02-14 08:40:20.677285+00:00,0.0
1378701,1378701,34,CA03,90,238,2023-02-14 08:43:16.669000+00:00,0.0
1378707,1378707,34,CA03,118,238,2023-02-14 08:46:25.654300+00:00,0.0
1378729,1378729,34,CA03,90,238,2023-02-14 08:58:04.859988+00:00,0.0
1378746,1378746,34,CA03,94,238,2023-02-14 09:04:53.432000+00:00,300.0
1378749,1378749,34,CA03,90,296,2023-02-14 09:07:11.686136+00:00,0.0
1378835,1378835,34,CA03,1280,296,2023-02-14 10:50:30.715000+00:00,300.0
1378846,1378846,34,CA03,90,296,2023-02-14 10:56:46.239000+00:00,0.0
1378910,1378910,34,CA03,93,296,2023-02-14 11:54:04.817000+00:00,1800.0
1378965,1378965,34,CA03,113,296,2023-02-14 12:19:10.760956+00:00,0.0
1378985,1378985,34,CA03,90,401,2023-02-14 12:39:14.947907+00:00,0.0
1379246,1379246,34,CA03,94,401,2023-02-14 19:37:19.280000+00:00,300.0
1379248,1379248,34,CA03,90,251,2023-02-14 19:39:44.043328+00:00,0.0
1379270,1379270,34,CA03,100,251,2023-02-14 19:57:27.256000+00:00,1800.0
1379275,1379275,34,CA03,2917,251,2023-02-14 19:59:11.007808+00:00,0.0
1379340,1379340,34,CA03,90,251,2023-02-14 21:32:22.615000+00:00,0.0
1379387,1379387,34,CA03,93,251,2023-02-14 23:39:52.682000+00:00,1800.0
1379476,1379476,34,CA03,90,238,2023-02-15 00:21:05.208020+00:00,0.0
1379656,1379656,34,CA03,98,238,2023-02-15 04:53:55.496000+00:00,600.0
1379661,1379661,34,CA03,90,238,2023-02-15 05:08:21.008000+00:00,0.0
1379705,1379705,34,CA03,94,238,2023-02-15 06:17:55.257000+00:00,300.0
1379707,1379707,34,CA03,90,277,2023-02-15 06:20:30.997555+00:00,0.0
1379735,1379735,34,CA03,1280,277,2023-02-15 06:42:58.593000+00:00,300.0
1379752,1379752,34,CA03,90,277,2023-02-15 06:50:45.576000+00:00,0.0
1379897,1379897,34,CA03,1280,277,2023-02-15 09:59:10.659000+00:00,300.0
1379907,1379907,34,CA03,90,277,2023-02-15 10:03:27.361000+00:00,0.0
1379992,1379992,34,CA03,93,277,2023-02-15 11:40:15.188000+00:00,1800.0
1380051,1380051,34,CA03,90,348,2023-02-15 12:14:20.572067+00:00,0.0
1380314,1380314,34,CA03,94,348,2023-02-15 19:07:58.543000+00:00,300.0
1380315,1380315,34,CA03,90,68,2023-02-15 19:10:48.305764+00:00,0.0
1380371,1380371,34,CA03,1280,68,2023-02-15 20:11:55.636000+00:00,300.0
1380385,1380385,34,CA03,108,68,2023-02-15 20:19:58.640000+00:00,600.0
1380393,1380393,34,CA03,90,68,2023-02-15 20:30:49.948000+00:00,0.0
1380502,1380502,34,CA03,93,68,2023-02-15 23:35:56.516968+00:00,1800.0
1380605,1380605,34,CA03,90,238,2023-02-16 00:35:06.371277+00:00,0.0
1380791,1380791,34,CA03,1280,238,2023-02-16 06:25:32.844000+00:00,300.0
1380817,1380817,34,CA03,90,238,2023-02-16 06:34:14.758000+00:00,0.0
1380889,1380889,34,CA03,98,238,2023-02-16 08:05:48.508000+00:00,600.0
1380899,1380899,34,CA03,90,238,2023-02-16 08:21:51.664775+00:00,0.0
1380930,1380930,34,CA03,491,238,2023-02-16 09:00:56.763850+00:00,0.0
1381059,1381059,34,CA03,3367,238,2023-02-16 11:13:51.368605+00:00,0.0
1381178,1381178,34,CA03,90,348,2023-02-16 12:29:52.443169+00:00,0.0
1381296,1381296,34,CA03,3217,348,2023-02-16 15:25:34.057705+00:00,0.0
1381412,1381412,34,CA03,94,348,2023-02-16 18:36:48.972000+00:00,300.0
1381414,1381414,34,CA03,90,285,2023-02-16 18:39:41.703000+00:00,0.0
1381512,1381512,34,CA03,1280,285,2023-02-16 20:19:10.167000+00:00,300.0
1381519,1381519,34,CA03,90,285,2023-02-16 20:21:18.420000+00:00,0.0
1381588,1381588,34,CA03,491,285,2023-02-16 21:30:58.258480+00:00,0.0
1381691,1381691,34,CA03,113,285,2023-02-16 23:47:59.825626+00:00,0.0
1381763,1381763,34,CA03,90,290,2023-02-17 00:32:17.478755+00:00,0.0
1381820,1381820,34,CA03,1280,290,2023-02-17 02:01:33.347000+00:00,300.0
1381825,1381825,34,CA03,90,290,2023-02-17 02:04:41.447000+00:00,0.0
1381893,1381893,34,CA03,2777,290,2023-02-17 04:58:37.057000+00:00,0.0
1381895,1381895,34,CA03,90,290,2023-02-17 05:01:35.970000+00:00,0.0
1381952,1381952,34,CA03,1280,290,2023-02-17 06:34:29.227000+00:00,300.0
1381967,1381967,34,CA03,90,290,2023-02-17 06:43:34.954000+00:00,0.0
1381990,1381990,34,CA03,94,290,2023-02-17 07:23:27.751000+00:00,300.0
1381995,1381995,34,CA03,90,118,2023-02-17 07:26:26.330319+00:00,0.0
1382078,1382078,34,CA03,1280,118,2023-02-17 09:34:36.599000+00:00,300.0
1382095,1382095,34,CA03,90,118,2023-02-17 09:41:24.795000+00:00,0.0
1382157,1382157,34,CA03,98,118,2023-02-17 10:36:51.837000+00:00,600.0
1382161,1382161,34,CA03,90,118,2023-02-17 10:47:03.381000+00:00,0.0
1382190,1382190,34,CA03,108,118,2023-02-17 11:27:46.194000+00:00,600.0
1382196,1382196,34,CA03,90,118,2023-02-17 11:33:29.952000+00:00,0.0
1382200,1382200,34,CA03,93,118,2023-02-17 11:36:32.013000+00:00,1800.0
1382220,1382220,34,CA03,90,276,2023-02-17 11:52:29.393469+00:00,0.0
1382225,1382225,34,CA03,109,276,2023-02-17 11:57:26.813000+00:00,600.0
1382236,1382236,34,CA03,3217,276,2023-02-17 12:01:08.885612+00:00,0.0
1382412,1382412,34,CA03,1050,276,2023-02-17 14:55:38.302081+00:00,300.0
1382415,1382415,34,CA03,90,276,2023-02-17 14:57:04.190000+00:00,0.0
1382634,1382634,34,CA03,3217,105,2023-02-17 19:52:26.263326+00:00,0.0
1382720,1382720,34,CA03,108,105,2023-02-17 21:36:48.722000+00:00,600.0
1382726,1382726,34,CA03,90,105,2023-02-17 21:42:10.303000+00:00,0.0
1382800,1382800,34,CA03,108,105,2023-02-17 23:35:34.080000+00:00,600.0
1382812,1382812,34,CA03,90,105,2023-02-17 23:40:44.556000+00:00,0.0
1382821,1382821,34,CA03,93,105,2023-02-17 23:44:19.094000+00:00,1800.0
1382878,1382878,34,CA03,90,348,2023-02-18 00:05:54.987488+00:00,0.0
1383088,1383088,34,CA03,94,348,2023-02-18 05:15:49.191000+00:00,300.0
1383089,1383089,34,CA03,90,164,2023-02-18 05:18:47.040686+00:00,0.0
1383115,1383115,34,CA03,1280,164,2023-02-18 05:27:19.388000+00:00,300.0
1383132,1383132,34,CA03,90,164,2023-02-18 05:30:56.206000+00:00,0.0
1383168,1383168,34,CA03,94,164,2023-02-18 06:13:26.720245+00:00,300.0
1383179,1383179,34,CA03,90,348,2023-02-18 06:35:36.940662+00:00,0.0
1383314,1383314,34,CA03,98,348,2023-02-18 09:54:51.911000+00:00,600.0
1383325,1383325,34,CA03,90,348,2023-02-18 10:07:01.397000+00:00,0.0
1383366,1383366,34,CA03,1280,348,2023-02-18 10:21:42.976000+00:00,300.0
1383371,1383371,34,CA03,90,348,2023-02-18 10:24:28.607000+00:00,0.0
1383463,1383463,34,CA03,93,348,2023-02-18 11:50:52.893000+00:00,1800.0
1383527,1383527,34,CA03,1355,348,2023-02-18 12:13:33.690415+00:00,0.0
1384055,1384055,34,CA03,3367,348,2023-02-18 23:05:05.194970+00:00,0.0
1384137,1384137,34,CA03,93,348,2023-02-18 23:58:01.507666+00:00,1800.0
1384144,1384144,34,CA03,113,348,2023-02-19 00:00:43.764872+00:00,0.0
1384202,1384202,34,CA03,109,348,2023-02-19 00:49:34.908054+00:00,600.0
1384203,1384203,34,CA03,90,326,2023-02-19 00:50:56.725154+00:00,0.0
1384327,1384327,34,CA03,2917,326,2023-02-19 04:42:11.633301+00:00,0.0
1384336,1384336,34,CA03,90,326,2023-02-19 04:58:07.948000+00:00,0.0
1384383,1384383,34,CA03,1280,326,2023-02-19 05:34:58.151000+00:00,300.0
1384392,1384392,34,CA03,90,326,2023-02-19 05:43:16.303000+00:00,0.0
1384430,1384430,34,CA03,90,114,2023-02-19 07:00:42.784895+00:00,0.0
1384481,1384481,34,CA03,109,114,2023-02-19 08:27:01.422247+00:00,600.0
1384493,1384493,34,CA03,90,114,2023-02-19 08:46:11.017000+00:00,0.0
1384494,1384494,34,CA03,2917,114,2023-02-19 08:46:53.562000+00:00,0.0
1384495,1384495,34,CA03,90,114,2023-02-19 08:47:29.397000+00:00,0.0
1384557,1384557,34,CA03,1280,114,2023-02-19 09:42:08.854000+00:00,300.0
1384575,1384575,34,CA03,90,114,2023-02-19 09:47:48.276000+00:00,0.0
1384611,1384611,34,CA03,1280,114,2023-02-19 10:28:30.300000+00:00,300.0
1384615,1384615,34,CA03,90,114,2023-02-19 10:31:56.449000+00:00,0.0
1384620,1384620,34,CA03,94,114,2023-02-19 10:37:29.687000+00:00,300.0
1384623,1384623,34,CA03,90,234,2023-02-19 10:39:34.429168+00:00,0.0
1384622,1384622,34,CA03,90,234,2023-02-19 10:39:41.300000+00:00,0.0
1384643,1384643,34,CA03,117,234,2023-02-19 11:19:45.518438+00:00,0.0
1384756,1384756,34,CA03,93,234,2023-02-19 12:17:18.006223+00:00,1800.0
1384776,1384776,34,CA03,113,234,2023-02-19 12:36:18.461949+00:00,0.0
1384782,1384782,34,CA03,1355,234,2023-02-19 12:41:07.196683+00:00,0.0
1384841,1384841,34,CA03,90,270,2023-02-19 13:47:15.608219+00:00,0.0
1384845,1384845,34,CA03,3217,273,2023-02-19 13:55:54.612886+00:00,0.0
1384975,1384975,34,CA03,94,273,2023-02-19 17:07:02.897000+00:00,300.0
1384980,1384980,34,CA03,90,106,2023-02-19 17:11:52.236994+00:00,0.0
1385138,1385138,34,CA03,1280,106,2023-02-19 20:20:49.227000+00:00,300.0
1385148,1385148,34,CA03,90,106,2023-02-19 20:26:49.519000+00:00,0.0
1385156,1385156,34,CA03,98,106,2023-02-19 20:35:22.682000+00:00,600.0
1385160,1385160,34,CA03,90,106,2023-02-19 20:46:43.419000+00:00,0.0
1385195,1385195,34,CA03,108,106,2023-02-19 21:43:25.103000+00:00,600.0
1385199,1385199,34,CA03,90,106,2023-02-19 21:44:49.305000+00:00,0.0
1385303,1385303,34,CA03,108,106,2023-02-19 23:47:32.599000+00:00,600.0
1385323,1385323,34,CA03,93,106,2023-02-19 23:56:14.286000+00:00,1800.0
1385342,1385342,34,CA03,90,348,2023-02-20 00:05:02.170787+00:00,0.0
1385473,1385473,34,CA03,109,348,2023-02-20 02:27:58.573000+00:00,600.0
1385483,1385483,34,CA03,90,348,2023-02-20 02:36:25.852000+00:00,0.0
1385593,1385593,34,CA03,1280,348,2023-02-20 05:40:18.714000+00:00,300.0
1385598,1385598,34,CA03,90,348,2023-02-20 05:47:35.821000+00:00,0.0
1385631,1385631,34,CA03,94,348,2023-02-20 06:28:36.061000+00:00,300.0
1385633,1385633,34,CA03,90,326,2023-02-20 06:30:38.861349+00:00,0.0
1385801,1385801,34,CA03,1280,294,2023-02-20 10:13:38.794000+00:00,300.0
1385815,1385815,34,CA03,90,294,2023-02-20 10:22:15.911000+00:00,0.0
1385885,1385885,34,CA03,93,294,2023-02-20 11:44:11.409237+00:00,1800.0
1385926,1385926,34,CA03,90,276,2023-02-20 12:06:27.160994+00:00,0.0
1386016,1386016,34,CA03,98,276,2023-02-20 14:09:03.330000+00:00,600.0
1386024,1386024,34,CA03,90,276,2023-02-20 14:22:05.701000+00:00,0.0
1386218,1386218,34,CA03,94,276,2023-02-20 18:53:18.481000+00:00,300.0
1386221,1386221,34,CA03,90,178,2023-02-20 18:55:24.736824+00:00,0.0
1386323,1386323,34,CA03,1280,178,2023-02-20 20:49:16.350000+00:00,300.0
1386325,1386325,34,CA03,90,178,2023-02-20 20:56:13.511000+00:00,0.0
1386395,1386395,34,CA03,1050,178,2023-02-20 22:17:35.471657+00:00,300.0
1386396,1386396,34,CA03,111,178,2023-02-20 22:21:10.863265+00:00,60.0
1386403,1386403,34,CA03,90,178,2023-02-20 22:27:26.144855+00:00,60.0
1386438,1386438,34,CA03,108,178,2023-02-20 23:13:49.309000+00:00,600.0
1386446,1386446,34,CA03,93,178,2023-02-20 23:20:19.692000+00:00,1800.0
1386531,1386531,34,CA03,90,348,2023-02-21 00:20:49.129339+00:00,0.0
1386581,1386581,34,CA03,2777,348,2023-02-21 01:27:19.283205+00:00,0.0
1386586,1386586,34,CA03,90,348,2023-02-21 01:33:45.974000+00:00,0.0
1386705,1386705,34,CA03,1280,348,2023-02-21 05:04:43.883000+00:00,300.0
1386715,1386715,34,CA03,90,348,2023-02-21 05:09:01.598000+00:00,0.0
1386738,1386738,34,CA03,94,348,2023-02-21 05:28:58.599000+00:00,300.0
1386741,1386741,34,CA03,90,164,2023-02-21 05:31:07.022596+00:00,0.0
1386953,1386953,34,CA03,1280,295,2023-02-21 10:16:17.747000+00:00,300.0
1386972,1386972,34,CA03,90,295,2023-02-21 10:25:54.236000+00:00,0.0
1386992,1386992,34,CA03,98,295,2023-02-21 10:50:46.754000+00:00,600.0
1386998,1386998,34,CA03,90,295,2023-02-21 11:02:57.576000+00:00,0.0
1387069,1387069,34,CA03,93,295,2023-02-21 11:56:27.187819+00:00,1800.0
1387102,1387102,34,CA03,2955,295,2023-02-21 12:09:44.235501+00:00,0.0
1387355,1387355,34,CA03,3367,295,2023-02-21 17:46:15.133864+00:00,0.0
1387382,1387382,34,CA03,90,408,2023-02-21 18:14:00.293005+00:00,0.0
1387565,1387565,34,CA03,94,408,2023-02-21 21:54:07.949000+00:00,300.0
1387566,1387566,34,CA03,90,245,2023-02-21 21:56:13.513461+00:00,0.0
1387631,1387631,34,CA03,119,245,2023-02-21 23:21:57.856000+00:00,0.0
1387713,1387713,34,CA03,90,348,2023-02-22 00:27:05.861524+00:00,0.0
1387720,1387720,34,CA03,111,348,2023-02-22 00:30:07.775000+00:00,60.0
1387751,1387751,34,CA03,90,348,2023-02-22 00:48:48.468000+00:00,0.0
1387896,1387896,34,CA03,1280,348,2023-02-22 05:23:24.698000+00:00,300.0
1387909,1387909,34,CA03,90,348,2023-02-22 05:27:59.681000+00:00,0.0
1387952,1387952,34,CA03,94,348,2023-02-22 06:33:26.923000+00:00,300.0
1387954,1387954,34,CA03,90,113,2023-02-22 06:35:15.499034+00:00,0.0
1388194,1388194,34,CA03,108,113,2023-02-22 11:31:20.636000+00:00,600.0
1388195,1388195,34,CA03,93,113,2023-02-22 11:34:34.868000+00:00,1800.0
1388239,1388239,34,CA03,90,276,2023-02-22 11:54:02.915024+00:00,0.0
1388243,1388243,34,CA03,3217,276,2023-02-22 11:58:12.148260+00:00,0.0
1388332,1388332,34,CA03,94,321,2023-02-22 12:52:59.417000+00:00,300.0
1388334,1388334,34,CA03,90,99,2023-02-22 12:56:07.770712+00:00,0.0
1388555,1388555,34,CA03,2777,430,2023-02-22 18:09:46.640905+00:00,0.0
1388575,1388575,34,CA03,90,430,2023-02-22 18:25:57.635200+00:00,0.0
1388586,1388586,34,CA03,94,430,2023-02-22 18:32:20.759000+00:00,300.0
1388590,1388590,34,CA03,90,307,2023-02-22 18:35:23.509193+00:00,0.0
1388594,1388594,34,CA03,98,307,2023-02-22 18:38:40.116000+00:00,600.0
1388600,1388600,34,CA03,90,307,2023-02-22 18:52:14.795000+00:00,0.0
1388686,1388686,34,CA03,1280,307,2023-02-22 20:20:11.651000+00:00,300.0
1388689,1388689,34,CA03,90,307,2023-02-22 20:22:57.621000+00:00,0.0
1388724,1388724,34,CA03,94,307,2023-02-22 21:32:23.895000+00:00,300.0
1388728,1388728,34,CA03,90,143,2023-02-22 21:34:36.424806+00:00,0.0
1388789,1388789,34,CA03,93,143,2023-02-22 23:31:29.369000+00:00,1800.0
1388872,1388872,34,CA03,90,348,2023-02-23 00:10:13.151441+00:00,0.0
1389043,1389043,34,CA03,1280,348,2023-02-23 05:37:31.807000+00:00,300.0
1389064,1389064,34,CA03,90,348,2023-02-23 05:42:48.796000+00:00,0.0
